binary	scenario	network	metric	selected_threads	best_threads	boundary_threads	selection_probability_within_tolerance	best_p50	selected_p50	selected_vs_best_ratio	selected_vs_best_ci95_low	selected_vs_best_ci95_high	plateau_sentinel_count	edge_status	decision_status	reason
tquicperf	multistream_download	iouring	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0620_gt_0.0300;p80_p20_1.2288_gt_1.1500;block_median_ratio_1.1642_gt_1.1000;drift_-0.0395_gt_0.0300;persistent_block_median_ratio_recent_1.1306_gt_1.1000;persistent_p80_p20_recent_1.2667_gt_1.1500;persistent_drift_-0.0395_gt_0.0300
tquicperf	multistream_download	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1285_gt_0.0300;p80_p20_1.2913_gt_1.1500;block_median_ratio_1.2728_gt_1.1000;drift_-0.0891_gt_0.0300;severe_block_median_ratio_1.2728_gt_1.2500;severe_drift_-0.0891_gt_0.0800
tquicperf	multistream_upload	iouring	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0871_gt_0.0300;p80_p20_1.1981_gt_1.1500;block_median_ratio_1.2006_gt_1.1000;drift_0.0452_gt_0.0300;persistent_block_median_ratio_recent_1.2006_gt_1.1000;persistent_p80_p20_recent_1.1842_gt_1.1500;persistent_drift_0.0452_gt_0.0300
tquicperf	multistream_upload	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0650_gt_0.0300;p80_p20_1.1746_gt_1.1500;block_median_ratio_1.1571_gt_1.1000;persistent_p80_p20_recent_1.1644_gt_1.1500
tquicperf	reqresp	iouring	requests_per_second	4	4	6	1.000000	172089.905263	172089.905263	1.000000	1.000000	1.000000	2	ok	ready	-
tquicperf	reqresp	syscall	requests_per_second	2	2	3	1.000000	172004.699477	172004.699477	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t3:p50_ci_width_0.0654_gt_0.0500;drift_0.0310_gt_0.0300;persistent_drift_0.0310_gt_0.0300
tquicperf	small_payload_pps	iouring	messages_per_second	1	1	2	1.000000	110252.628625	110252.628625	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t2:p50_ci_width_0.1494_gt_0.0500;p80_p20_1.2588_gt_1.1500;block_median_ratio_1.2162_gt_1.1000;drift_-0.1061_gt_0.0300;severe_drift_-0.1061_gt_0.0800
tquicperf	small_payload_pps	syscall	messages_per_second	2	2	3	1.000000	196135.586058	196135.586058	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t3:p50_ci_width_0.0611_gt_0.0500;block_median_ratio_1.1313_gt_1.1000;drift_0.0303_gt_0.0300;persistent_drift_0.0303_gt_0.0300
tquicperf	stream_churn	iouring	streams_per_second	4	4	5	1.000000	218170.353231	218170.353231	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t5:p50_ci_width_0.0602_gt_0.0500;block_median_ratio_1.1106_gt_1.1000;drift_-0.0405_gt_0.0300;persistent_block_median_ratio_recent_1.1106_gt_1.1000;persistent_drift_-0.0405_gt_0.0300
tquicperf	stream_churn	syscall	streams_per_second	6	6	7	1.000000	260269.495380	260269.495380	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t7:outliers_1;persistent_outliers_1
tquicperf	upload	iouring	throughput_gbps	2	2	4	1.000000	8.612738	8.612738	1.000000	1.000000	1.000000	2	ok	ready	-
tquicperf	upload	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0664_gt_0.0300;block_median_ratio_1.1506_gt_1.1000;drift_-0.0344_gt_0.0300;persistent_drift_-0.0344_gt_0.0300
xquicperf	bidi	iouring	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1185_gt_0.0300;p80_p20_1.2231_gt_1.1500;block_median_ratio_1.2670_gt_1.1000;drift_-0.0681_gt_0.0300;severe_block_median_ratio_1.2670_gt_1.2500
xquicperf	bidi	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0596_gt_0.0300;p80_p20_1.2501_gt_1.1500;block_median_ratio_1.1867_gt_1.1000;drift_0.0525_gt_0.0300;persistent_block_median_ratio_recent_1.1076_gt_1.1000;persistent_p80_p20_recent_1.1961_gt_1.1500;persistent_drift_0.0525_gt_0.0300
xquicperf	close_reset_cleanup	iouring	streams_per_second	3	3	4	1.000000	101037.200295	101037.200295	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t4:outliers_1;persistent_outliers_1
xquicperf	close_reset_cleanup	syscall	streams_per_second	1	1	2	1.000000	106199.655777	106199.655777	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t2:outliers_2;severe_outlier_blocks_2_gte_2
xquicperf	connect	iouring	connections_per_second				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1202_gt_0.0500;p80_p20_1.2059_gt_1.1500;block_median_ratio_1.2021_gt_1.1000;persistent_block_median_ratio_recent_1.1583_gt_1.1000;persistent_p80_p20_recent_1.2117_gt_1.1500
xquicperf	connect	syscall	connections_per_second				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0968_gt_0.0500;p80_p20_1.4151_gt_1.1500;block_median_ratio_1.3077_gt_1.1000;drift_-0.0690_gt_0.0300;severe_block_median_ratio_1.3077_gt_1.2500
xquicperf	download	iouring	throughput_gbps	1	1	2	1.000000	1.780850	1.780850	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t2:p50_ci_width_0.2145_gt_0.0300;p80_p20_1.3508_gt_1.1500;block_median_ratio_1.4197_gt_1.1000;drift_0.1180_gt_0.0300;severe_block_median_ratio_1.4197_gt_1.2500;severe_drift_0.1180_gt_0.0800
xquicperf	download	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0667_gt_0.0300;p80_p20_1.2106_gt_1.1500;block_median_ratio_1.1424_gt_1.1000;persistent_p80_p20_recent_1.2019_gt_1.1500
xquicperf	flow_control	iouring	throughput_gbps	1	1	2	1.000000	3.671823	3.671823	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t2:p50_ci_width_0.0648_gt_0.0500;drift_0.0486_gt_0.0300;persistent_drift_0.0486_gt_0.0300
xquicperf	flow_control	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0874_gt_0.0500;p80_p20_1.1880_gt_1.1500;block_median_ratio_1.1873_gt_1.1000;drift_0.0633_gt_0.0300;persistent_block_median_ratio_recent_1.1796_gt_1.1000;persistent_p80_p20_recent_1.2335_gt_1.1500;persistent_drift_0.0633_gt_0.0300
xquicperf	loss_recovery	iouring	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1643_gt_0.0800;p80_p20_1.3125_gt_1.1500;block_median_ratio_1.2909_gt_1.1000;severe_block_median_ratio_1.2909_gt_1.2500
xquicperf	loss_recovery	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1682_gt_0.0800;p80_p20_1.2836_gt_1.1500;block_median_ratio_1.3186_gt_1.1000;drift_-0.0873_gt_0.0300;severe_block_median_ratio_1.3186_gt_1.2500;severe_drift_-0.0873_gt_0.0800
xquicperf	multistream_download	iouring	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1339_gt_0.0300;p80_p20_1.2715_gt_1.1500;block_median_ratio_1.1706_gt_1.1000;drift_-0.0910_gt_0.0300;severe_drift_-0.0910_gt_0.0800
xquicperf	multistream_download	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0844_gt_0.0300;p80_p20_1.2231_gt_1.1500;block_median_ratio_1.1623_gt_1.1000;persistent_block_median_ratio_recent_1.1623_gt_1.1000;persistent_p80_p20_recent_1.2171_gt_1.1500
xquicperf	multistream_upload	iouring	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1222_gt_0.0300;p80_p20_1.2711_gt_1.1500;block_median_ratio_1.2307_gt_1.1000;drift_-0.0840_gt_0.0300;severe_drift_-0.0840_gt_0.0800
xquicperf	multistream_upload	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0632_gt_0.0300;p80_p20_1.1721_gt_1.1500;block_median_ratio_1.1678_gt_1.1000;persistent_block_median_ratio_recent_1.1368_gt_1.1000;persistent_p80_p20_recent_1.1546_gt_1.1500
xquicperf	reqresp	iouring	requests_per_second	2	2	4	1.000000	95769.312370	95769.312370	1.000000	1.000000	1.000000	1	not_ready	not_ready	sentinels_1_lt_2;t4:block_median_ratio_1.1201_gt_1.1000;persistent_block_median_ratio_recent_1.1129_gt_1.1000
xquicperf	reqresp	syscall	requests_per_second	1	1	2	1.000000	102507.767197	102507.767197	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t2:block_median_ratio_1.1098_gt_1.1000;persistent_block_median_ratio_recent_1.1051_gt_1.1000
xquicperf	small_payload_pps	iouring	messages_per_second	2	2	3	1.000000	99234.224469	99234.224469	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t3:p50_ci_width_0.0550_gt_0.0500;outliers_1;persistent_outliers_1
xquicperf	small_payload_pps	syscall	messages_per_second				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:drift_0.0308_gt_0.0300;persistent_drift_0.0308_gt_0.0300
xquicperf	stream_churn	iouring	streams_per_second	2	2	4	1.000000	98694.689349	98694.689349	1.000000	1.000000	1.000000	1	not_ready	not_ready	sentinels_1_lt_2;t4:p50_ci_width_0.0559_gt_0.0500;block_median_ratio_1.1415_gt_1.1000;persistent_block_median_ratio_recent_1.1415_gt_1.1000
xquicperf	stream_churn	syscall	streams_per_second	1	1	2	1.000000	106542.421513	106542.421513	1.000000	1.000000	1.000000	0	not_ready	not_ready	sentinels_0_lt_2;t2:p50_ci_width_0.0840_gt_0.0500;block_median_ratio_1.1139_gt_1.1000;persistent_block_median_ratio_recent_1.1094_gt_1.1000
xquicperf	upload	iouring	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.0585_gt_0.0300;block_median_ratio_1.1064_gt_1.1000;persistent_block_median_ratio_recent_1.1064_gt_1.1000
xquicperf	upload	syscall	throughput_gbps				0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	not_ready	not_ready	no_ready_rows;t1:p50_ci_width_0.1775_gt_0.0300;p80_p20_1.2919_gt_1.1500;block_median_ratio_1.2947_gt_1.1000;drift_-0.1629_gt_0.0300;severe_block_median_ratio_1.2947_gt_1.2500;severe_drift_-0.1629_gt_0.0800
